/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-1-cpg-resolved.bin	tc1_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_01.java	37	CWE321_Hard_Coded_Cryptographic_Key__basic_01.java	44
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-1-cpg-resolved.bin	tc1_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_01.java	72	CWE321_Hard_Coded_Cryptographic_Key__basic_01.java	85
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-2-cpg-resolved.bin	tc2_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	38	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	52
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-2-cpg-resolved.bin	tc2_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	83	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	98
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-2-cpg-resolved.bin	tc2_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	120	CWE321_Hard_Coded_Cryptographic_Key__basic_02.java	140
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-3-cpg-resolved.bin	tc3_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	38	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	52
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-3-cpg-resolved.bin	tc3_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	83	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	98
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-3-cpg-resolved.bin	tc3_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	120	CWE321_Hard_Coded_Cryptographic_Key__basic_03.java	140
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-4-cpg-resolved.bin	tc4_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	45	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	59
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-4-cpg-resolved.bin	tc4_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	90	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	105
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-4-cpg-resolved.bin	tc4_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	127	CWE321_Hard_Coded_Cryptographic_Key__basic_04.java	147
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-5-cpg-resolved.bin	tc5_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	45	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	59
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-5-cpg-resolved.bin	tc5_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	90	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	105
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-5-cpg-resolved.bin	tc5_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	127	CWE321_Hard_Coded_Cryptographic_Key__basic_05.java	147
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-6-cpg-resolved.bin	tc6_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	44	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-6-cpg-resolved.bin	tc6_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	89	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	104
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-6-cpg-resolved.bin	tc6_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	126	CWE321_Hard_Coded_Cryptographic_Key__basic_06.java	146
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-7-cpg-resolved.bin	tc7_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	44	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	58
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-7-cpg-resolved.bin	tc7_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	89	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	104
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-7-cpg-resolved.bin	tc7_flow3	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	126	CWE321_Hard_Coded_Cryptographic_Key__basic_07.java	146
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-8-cpg-resolved.bin	tc8_flow1	CWE321_Hard_Coded_Cryptographic_Key__basic_08.java	52	CWE321_Hard_Coded_Cryptographic_Key__basic_08.java	66
/home/hyeonji/java-vuln-detection/slicing/output/CPG/cwe321_cpg/cwe321-8-cpg-resolved.bin	tc8_flow2	CWE321_Hard_Coded_Cryptographic_Key__basic_08.java	97	CWE321_Hard_Coded_Cryptographic_Key__basic_08.java	112
