/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-1-cpg-resolved.bin	tc1_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	33	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	39
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-1-cpg-resolved.bin	tc1_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	74	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	80
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-1-cpg-resolved.bin	tc1_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	56	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_01.java	62
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-2-cpg-resolved.bin	tc2_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	34	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	49
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-2-cpg-resolved.bin	tc2_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	118	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	139
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-2-cpg-resolved.bin	tc2_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	153	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	168
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-2-cpg-resolved.bin	tc2_flow4	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	68	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	78
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-2-cpg-resolved.bin	tc2_flow5	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	90	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_02.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-3-cpg-resolved.bin	tc3_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	34	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	49
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-3-cpg-resolved.bin	tc3_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	118	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	139
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-3-cpg-resolved.bin	tc3_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	153	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	168
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-3-cpg-resolved.bin	tc3_flow4	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	68	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	78
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-3-cpg-resolved.bin	tc3_flow5	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	90	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_03.java	105
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-4-cpg-resolved.bin	tc4_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	41	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	56
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-4-cpg-resolved.bin	tc4_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	125	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	146
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-4-cpg-resolved.bin	tc4_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	160	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	175
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-4-cpg-resolved.bin	tc4_flow4	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	75	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	85
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-4-cpg-resolved.bin	tc4_flow5	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	97	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_04.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-5-cpg-resolved.bin	tc5_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	41	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	56
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-5-cpg-resolved.bin	tc5_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	126	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	147
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-5-cpg-resolved.bin	tc5_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	161	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	176
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-5-cpg-resolved.bin	tc5_flow4	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	75	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	85
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-5-cpg-resolved.bin	tc5_flow5	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	97	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_05.java	112
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-6-cpg-resolved.bin	tc6_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	39	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	54
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-6-cpg-resolved.bin	tc6_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	123	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	144
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-6-cpg-resolved.bin	tc6_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	158	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	173
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-6-cpg-resolved.bin	tc6_flow4	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	73	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	83
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-6-cpg-resolved.bin	tc6_flow5	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	95	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_06.java	110
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-7-cpg-resolved.bin	tc7_flow1	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	39	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	54
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-7-cpg-resolved.bin	tc7_flow2	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	123	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	144
/home/swlab/Documents/swvul/java-vuln-detection/slicing/output/CPG/cwe113_cpg/cwe113-7-cpg-resolved.bin	tc7_flow3	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	158	CWE113_HTTP_Response_Splitting__Environment_addCookieServlet_07.java	173
